HapGow;HapNig;HapArt;ThrHaw;ThrPar;ThrQui;FraSc1;FraSc2;HapSp.;MicAbd;GigEle;DenIno;NeoSam;FraOcc;MegSjo;ThrPal;ThrTab;ThrBou;FraIns;HerPat;SciAur;ThrCan;ChaOrc;FraVes;CerBru;LioSp.;NesSp.;FraInt;ThrFlo;AroMex;ThrReu;HelHae;ChiSp.;MS031.;ThrAus;MS032.;ElaSp.;ThrSp2;GynUze;SciSp2;ScoRha;date;season;transect;site;plant;elevation;latitude;longitude;grid;meanTemperature;rainfall;sug100;veg100;for100;plfor100;gra100;rock100;sava100;orch100;urb100;sug300;veg300;for300;plfor300;gra300;rock300;sava300;orch300;urb300;sug600;veg600;for600;plfor600;gra600;rock600;sava600;orch600;urb600;sug1000;veg1000;for1000;plfor1000;gra1000;rock1000;sava1000;orch1000;urb1000;sug3000;veg3000;for3000;plfor3000;gra3000;rock3000;sava3000;orch3000;urb3000;fragm100;fragm300;fragm600;fragm1000;fragm3000
1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11/05/17;win;trans1;site5;Other;817,168823242188;7645114,36627232;349754,383333302;DA;19,3118743896484;1746,63500976562;0,00961569076957366;0,265450377304423;0,166746266755819;0;0,0193587416817907;0;0,019900022288025;0,483586461616837;0,0353424395835323;0,16169026639453;0,368548395654773;0,157562230059321;0;0,00875129553839569;0;0,0280614500833036;0,2445905744939;0,0307957877757772;0,244301353702097;0,189197268010375;0,295152513683384;0;0,0216360631120379;0;0,0256908903905458;0,198649393190897;0,0253725179106629;0,268805488158974;0,194911264992542;0,312798170122508;0;0,029159791425962;0;0,0315623871028685;0,141633422997611;0,0211294751995344;0,222578792974128;0,102550943601211;0,327380242810892;1,19572117305878E-05;0,111374074082048;0;0,0614434076927268;0,0801267994402965;0,0945337821869674;0,167497594072809;0,0956330468628267;0,0998026438861149;0,181407035680846;0,45769144832665
0;0;0;0;0;30;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11/05/17;win;trans1;site6;SolMau;610,017761230469;7644680,88952653;347901,814565979;CA;20,4549026489258;1516,37084960938;0,273170110477889;0,00837339616033621;0,336368556783088;0;0,0380145818077621;0;0,0993027476201089;0,112420007004362;0,132350600146455;0,394891277817279;0,18495328854977;0,212502608837148;0;0,0133254095432147;0;0,0317942078509195;0,123862281697814;0,0386709257038554;0,410264437681905;0,136559365158538;0,296160298707306;0;0,00542388650254391;0;0,0313847846408411;0,0770894079004969;0,0431178194083692;0,439498093260644;0,118380714791103;0,196655305782158;0;0,00747355522360805;0;0,0377166806079358;0,0748668518895178;0,125408798445033;0,300979508142825;0,0807262698723626;0,225272165371155;0;0,0339828219961474;0,000147637911017303;0,0394035547644728;0,0770806701562037;0,242407371785816;0,141080443045932;0,0761721850637769;0,0614316127933873;0,09821073992962;0,34256486213177
2;0;0;0;0;0;2;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11/05/17;win;trans1;site6;Other;610,017761230469;7644680,88952653;347901,814565979;CA;20,4549026489258;1516,37084960938;0,273170110477889;0,00837339616033621;0,336368556783088;0;0,0380145818077621;0;0,0993027476201089;0,112420007004362;0,132350600146455;0,394891277817279;0,18495328854977;0,212502608837148;0;0,0133254095432147;0;0,0317942078509195;0,123862281697814;0,0386709257038554;0,410264437681905;0,136559365158538;0,296160298707306;0;0,00542388650254391;0;0,0313847846408411;0,0770894079004969;0,0431178194083692;0,439498093260644;0,118380714791103;0,196655305782158;0;0,00747355522360805;0;0,0377166806079358;0,0748668518895178;0,125408798445033;0,300979508142825;0,0807262698723626;0,225272165371155;0;0,0339828219961474;0,000147637911017303;0,0394035547644728;0,0770806701562037;0,242407371785816;0,141080443045932;0,0761721850637769;0,0614316127933873;0,09821073992962;0,34256486213177
0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11/05/17;win;trans1;site6;Ipo;610,017761230469;7644680,88952653;347901,814565979;CA;20,4549026489258;1516,37084960938;0,273170110477889;0,00837339616033621;0,336368556783088;0;0,0380145818077621;0;0,0993027476201089;0,112420007004362;0,132350600146455;0,394891277817279;0,18495328854977;0,212502608837148;0;0,0133254095432147;0;0,0317942078509195;0,123862281697814;0,0386709257038554;0,410264437681905;0,136559365158538;0,296160298707306;0;0,00542388650254391;0;0,0313847846408411;0,0770894079004969;0,0431178194083692;0,439498093260644;0,118380714791103;0,196655305782158;0;0,00747355522360805;0;0,0377166806079358;0,0748668518895178;0,125408798445033;0,300979508142825;0,0807262698723626;0,225272165371155;0;0,0339828219961474;0,000147637911017303;0,0394035547644728;0,0770806701562037;0,242407371785816;0,141080443045932;0,0761721850637769;0,0614316127933873;0,09821073992962;0,34256486213177
0;0;0;0;0;6;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11/05/17;win;trans1;site7;SolMau;438,481231689453;7641185,24445732;347702,507357423;CA;21,7555465698242;1534,50659179688;0,0427266070234646;0;0,277977649718234;0;0;0;0,00286542073927855;0,17765608583527;0,498774236683753;0,304466250203397;0,00108950187125484;0,298544736786252;0;0,000378495779948921;0;0,0376903975266893;0,0836192686188088;0,274211349213648;0,391690124527858;0,0264487937662668;0,281616377080365;0;0,00586512857384163;0;0,0499110767976327;0,0799353703865838;0,164533128867452;0,340671664077973;0,0367483129197966;0,252616168236767;0;0,0127159550806591;0;0,0381194479359432;0,0925412202233337;0,226587231525528;0,549572377151348;0,0503893828479949;0,144355770602927;0;0,0265852805677858;0;0,0383891313597023;0,0770038137974321;0,11370424367281;0,110965199071036;0,072478963974367;0,0877111527054727;0,126468833379376;0,280232685554914
0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11/05/17;win;trans1;site7;Other;438,481231689453;7641185,24445732;347702,507357423;CA;21,7555465698242;1534,50659179688;0,0427266070234646;0;0,277977649718234;0;0;0;0,00286542073927855;0,17765608583527;0,498774236683753;0,304466250203397;0,00108950187125484;0,298544736786252;0;0,000378495779948921;0;0,0376903975266893;0,0836192686188088;0,274211349213648;0,391690124527858;0,0264487937662668;0,281616377080365;0;0,00586512857384163;0;0,0499110767976327;0,0799353703865838;0,164533128867452;0,340671664077973;0,0367483129197966;0,252616168236767;0;0,0127159550806591;0;0,0381194479359432;0,0925412202233337;0,226587231525528;0,549572377151348;0,0503893828479949;0,144355770602927;0;0,0265852805677858;0;0,0383891313597023;0,0770038137974321;0,11370424367281;0,110965199071036;0,072478963974367;0,0877111527054727;0,126468833379376;0,280232685554914
0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11/05/17;win;trans1;site7;LanCam;438,481231689453;7641185,24445732;347702,507357423;CA;21,7555465698242;1534,50659179688;0,0427266070234646;0;0,277977649718234;0;0;0;0,00286542073927855;0,17765608583527;0,498774236683753;0,304466250203397;0,00108950187125484;0,298544736786252;0;0,000378495779948921;0;0,0376903975266893;0,0836192686188088;0,274211349213648;0,391690124527858;0,0264487937662668;0,281616377080365;0;0,00586512857384163;0;0,0499110767976327;0,0799353703865838;0,164533128867452;0,340671664077973;0,0367483129197966;0,252616168236767;0;0,0127159550806591;0;0,0381194479359432;0,0925412202233337;0,226587231525528;0,549572377151348;0,0503893828479949;0,144355770602927;0;0,0265852805677858;0;0,0383891313597023;0,0770038137974321;0,11370424367281;0,110965199071036;0,072478963974367;0,0877111527054727;0,126468833379376;0,280232685554914
2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11/05/17;win;trans1;site8;LanCam;104,342147827148;7638668,82445349;345572,987681752;CA;23,7183322906494;1175,36962890625;0;0;0,270385582831853;0;0;0;0;0;0,729614417168147;0,230283521109323;0,0064168096358266;0,230853039494862;0;0;0;0,0484868851589169;0,00740020163073277;0,476559542970339;0,440329764014617;0,00886050649658456;0,120214229872615;0;0,00711122195219448;0;0,0218837442117961;0,0374911120780227;0,36410942137417;0,435139890595648;0,0163946337345627;0,120665453986868;0;0,00834849659838454;0,0123787165255608;0,0353915040137718;0,0424899430437157;0,329191361501488;0,519528884975477;0,0257089741198114;0,086435520260705;0;0,0159553922495837;0,0097645268654551;0,03385407563416;0,0528989459198143;0,255853679974993;0,141543369693028;0,100185377307562;0,0945691577380671;0,150899106033191;0,20883629945781
2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;11/05/17;win;trans1;site8;Other;104,342147827148;7638668,82445349;345572,987681752;CA;23,7183322906494;1175,36962890625;0;0;0,270385582831853;0;0;0;0;0;0,729614417168147;0,230283521109323;0,0064168096358266;0,230853039494862;0;0;0;0,0484868851589169;0,00740020163073277;0,476559542970339;0,440329764014617;0,00886050649658456;0,120214229872615;0;0,00711122195219448;0;0,0218837442117961;0,0374911120780227;0,36410942137417;0,435139890595648;0,0163946337345627;0,120665453986868;0;0,00834849659838454;0,0123787165255608;0,0353915040137718;0,0424899430437157;0,329191361501488;0,519528884975477;0,0257089741198114;0,086435520260705;0;0,0159553922495837;0,0097645268654551;0,03385407563416;0,0528989459198143;0,255853679974993;0,141543369693028;0,100185377307562;0,0945691577380671;0,150899106033191;0,20883629945781
0;0;0;0;0;0;0;4;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11/05/17;win;trans1;site9;Other;42,1684417724609;7637990,12422892;345459,694942745;CA;24,0182209014893;1164,49279785156;0;0;0,0349910850738665;0;0;0;0,010697911360163;0;0,95431100356597;0;0;0,106457551994545;0;0;0,0647709967041709;0,00152744630071599;0;0,827244005000568;0,0685796799659544;0;0,166496929337971;0;0;0,0426894957797635;0,0195775614834998;0,011613512786507;0,691042820646304;0,330032293859641;0,0162541838107116;0,138921522662723;0;0,00021179268935081;0,032093833212352;0,0487987553106564;0,024928180555983;0,408759437898582;0,513282433361803;0,0236094175595861;0,0863582691759424;0;0,0136718078973112;0,0126876426626709;0,0362532405183383;0,0476002533948216;0,266536935429527;0,0351719228376714;0,0449569553018904;0,0882829637499838;0,168175913531713;0,202736703805667
0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11/05/17;win;trans1;site9;LanCam;42,1684417724609;7637990,12422892;345459,694942745;CA;24,0182209014893;1164,49279785156;0;0;0,0349910850738665;0;0;0;0,010697911360163;0;0,95431100356597;0;0;0,106457551994545;0;0;0,0647709967041709;0,00152744630071599;0;0,827244005000568;0,0685796799659544;0;0,166496929337971;0;0;0,0426894957797635;0,0195775614834998;0,011613512786507;0,691042820646304;0,330032293859641;0,0162541838107116;0,138921522662723;0;0,00021179268935081;0,032093833212352;0,0487987553106564;0,024928180555983;0,408759437898582;0,513282433361803;0,0236094175595861;0,0863582691759424;0;0,0136718078973112;0,0126876426626709;0,0362532405183383;0,0476002533948216;0,266536935429527;0,0351719228376714;0,0449569553018904;0,0882829637499838;0,168175913531713;0,202736703805667
0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;11/05/17;win;trans1;site9;Other;42,1684417724609;7637990,12422892;345459,694942745;CA;24,0182209014893;1164,49279785156;0;0;0,0349910850738665;0;0;0;0,010697911360163;0;0,95431100356597;0;0;0,106457551994545;0;0;0,0647709967041709;0,00152744630071599;0;0,827244005000568;0,0685796799659544;0;0,166496929337971;0;0;0,0426894957797635;0,0195775614834998;0,011613512786507;0,691042820646304;0,330032293859641;0,0162541838107116;0,138921522662723;0;0,00021179268935081;0,032093833212352;0,0487987553106564;0,024928180555983;0,408759437898582;0,513282433361803;0,0236094175595861;0,0863582691759424;0;0,0136718078973112;0,0126876426626709;0,0362532405183383;0,0476002533948216;0,266536935429527;0,0351719228376714;0,0449569553018904;0,0882829637499838;0,168175913531713;0,202736703805667
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01/06/17;win;trans2;site1;SolMau;1398,26733398438;7663145,05660634;343351,692714008;CC;16,9203662872314;2690,52783203125;0;0;1;0;0;0;0;0;0;0;0;0,944105838447797;0,0558941615522029;0;0;0;0;0;0;0;0,952609828008957;0,0473901719910432;0;0;0;0;0;0;0,00164440067346835;0,909219682715395;0,072079975139185;0,00180797494128797;0;0,00731817050375618;0,00585496930276855;0,00207482672413926;0;0,00668508124395157;0,486858716374601;0,0127979092063707;0,00565020604710153;0,0249329789408996;0,404739884055663;0,00944217914528543;0,0488930449861273;0,020003762058713;0,0145119836245719;0,0110053574109007;0,0444528903375926;0,121556535368029
2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01/06/17;win;trans2;site1;DesInt;1398,26733398438;7663145,05660634;343351,692714008;CC;16,9203662872314;2690,52783203125;0;0;1;0;0;0;0;0;0;0;0;0,944105838447797;0,0558941615522029;0;0;0;0;0;0;0;0,952609828008957;0,0473901719910432;0;0;0;0;0;0;0,00164440067346835;0,909219682715395;0,072079975139185;0,00180797494128797;0;0,00731817050375618;0,00585496930276855;0,00207482672413926;0;0,00668508124395157;0,486858716374601;0,0127979092063707;0,00565020604710153;0,0249329789408996;0,404739884055663;0,00944217914528543;0,0488930449861273;0,020003762058713;0,0145119836245719;0,0110053574109007;0,0444528903375926;0,121556535368029
4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01/06/17;win;trans2;site1;LanCam;1398,26733398438;7663145,05660634;343351,692714008;CC;16,9203662872314;2690,52783203125;0;0;1;0;0;0;0;0;0;0;0;0,944105838447797;0,0558941615522029;0;0;0;0;0;0;0;0,952609828008957;0,0473901719910432;0;0;0;0;0;0;0,00164440067346835;0,909219682715395;0,072079975139185;0,00180797494128797;0;0,00731817050375618;0,00585496930276855;0,00207482672413926;0;0,00668508124395157;0,486858716374601;0,0127979092063707;0,00565020604710153;0,0249329789408996;0,404739884055663;0,00944217914528543;0,0488930449861273;0,020003762058713;0,0145119836245719;0,0110053574109007;0,0444528903375926;0,121556535368029
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;01/06/17;win;trans2;site1;Other;1398,26733398438;7663145,05660634;343351,692714008;CC;16,9203662872314;2690,52783203125;0;0;1;0;0;0;0;0;0;0;0;0,944105838447797;0,0558941615522029;0;0;0;0;0;0;0;0,952609828008957;0,0473901719910432;0;0;0;0;0;0;0,00164440067346835;0,909219682715395;0,072079975139185;0,00180797494128797;0;0,00731817050375618;0,00585496930276855;0,00207482672413926;0;0,00668508124395157;0,486858716374601;0,0127979092063707;0,00565020604710153;0,0249329789408996;0,404739884055663;0,00944217914528543;0,0488930449861273;0,020003762058713;0,0145119836245719;0,0110053574109007;0,0444528903375926;0,121556535368029
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01/06/17;win;trans2;site2;SolMau;1223,23754882812;7662445,61503076;341556,442016757;CC;16,567834854126;2000,634765625;0;0;0,346642468239564;0;0;0;0,313242270831343;0,0291973127009902;0,310917948228102;0;0,013693106046403;0,295645160719781;0;0,00765130157023244;0,0430567002833422;0,0950947480871746;0,0343194303441494;0,510539552948917;0;0,00396643283288533;0,441512613380443;0;0,00320096533956103;0,0160650718245945;0,0875494585912209;0,0225954663770175;0,425109991654278;0;0,00231314367315597;0,623364757935852;0,0193197667632941;0,00186002100841446;0,00533845041554728;0,0714035236888621;0,0101949958991871;0,266205340615687;0;0,0163895483778737;0,722291210939923;0,0126282705254993;0,00805816692846033;0,0201644500354145;0,147656794121487;0,0147148910479564;0,058096668023386;0,121902109695421;0,0659227118977676;0,0534139666960103;0,0821675113169734;0,20202668804128
1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01/06/17;win;trans2;site2;DesInt;1223,23754882812;7662445,61503076;341556,442016757;CC;16,567834854126;2000,634765625;0;0;0,346642468239564;0;0;0;0,313242270831343;0,0291973127009902;0,310917948228102;0;0,013693106046403;0,295645160719781;0;0,00765130157023244;0,0430567002833422;0,0950947480871746;0,0343194303441494;0,510539552948917;0;0,00396643283288533;0,441512613380443;0;0,00320096533956103;0,0160650718245945;0,0875494585912209;0,0225954663770175;0,425109991654278;0;0,00231314367315597;0,623364757935852;0,0193197667632941;0,00186002100841446;0,00533845041554728;0,0714035236888621;0,0101949958991871;0,266205340615687;0;0,0163895483778737;0,722291210939923;0,0126282705254993;0,00805816692846033;0,0201644500354145;0,147656794121487;0,0147148910479564;0,058096668023386;0,121902109695421;0,0659227118977676;0,0534139666960103;0,0821675113169734;0,20202668804128
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01/06/17;win;trans2;site2;Other;1223,23754882812;7662445,61503076;341556,442016757;CC;16,567834854126;2000,634765625;0;0;0,346642468239564;0;0;0;0,313242270831343;0,0291973127009902;0,310917948228102;0;0,013693106046403;0,295645160719781;0;0,00765130157023244;0,0430567002833422;0,0950947480871746;0,0343194303441494;0,510539552948917;0;0,00396643283288533;0,441512613380443;0;0,00320096533956103;0,0160650718245945;0,0875494585912209;0,0225954663770175;0,425109991654278;0;0,00231314367315597;0,623364757935852;0,0193197667632941;0,00186002100841446;0,00533845041554728;0,0714035236888621;0,0101949958991871;0,266205340615687;0;0,0163895483778737;0,722291210939923;0,0126282705254993;0,00805816692846033;0,0201644500354145;0,147656794121487;0,0147148910479564;0,058096668023386;0,121902109695421;0,0659227118977676;0,0534139666960103;0,0821675113169734;0,20202668804128
0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01/06/17;win;trans2;site2;Other;1223,23754882812;7662445,61503076;341556,442016757;CC;16,567834854126;2000,634765625;0;0;0,346642468239564;0;0;0;0,313242270831343;0,0291973127009902;0,310917948228102;0;0,013693106046403;0,295645160719781;0;0,00765130157023244;0,0430567002833422;0,0950947480871746;0,0343194303441494;0,510539552948917;0;0,00396643283288533;0,441512613380443;0;0,00320096533956103;0,0160650718245945;0,0875494585912209;0,0225954663770175;0,425109991654278;0;0,00231314367315597;0,623364757935852;0,0193197667632941;0,00186002100841446;0,00533845041554728;0,0714035236888621;0,0101949958991871;0,266205340615687;0;0,0163895483778737;0,722291210939923;0,0126282705254993;0,00805816692846033;0,0201644500354145;0,147656794121487;0,0147148910479564;0,058096668023386;0,121902109695421;0,0659227118977676;0,0534139666960103;0,0821675113169734;0,20202668804128
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01/06/17;win;trans2;site2;LanCam;1223,23754882812;7662445,61503076;341556,442016757;CC;16,567834854126;2000,634765625;0;0;0,346642468239564;0;0;0;0,313242270831343;0,0291973127009902;0,310917948228102;0;0,013693106046403;0,295645160719781;0;0,00765130157023244;0,0430567002833422;0,0950947480871746;0,0343194303441494;0,510539552948917;0;0,00396643283288533;0,441512613380443;0;0,00320096533956103;0,0160650718245945;0,0875494585912209;0,0225954663770175;0,425109991654278;0;0,00231314367315597;0,623364757935852;0,0193197667632941;0,00186002100841446;0,00533845041554728;0,0714035236888621;0,0101949958991871;0,266205340615687;0;0,0163895483778737;0,722291210939923;0,0126282705254993;0,00805816692846033;0,0201644500354145;0,147656794121487;0,0147148910479564;0,058096668023386;0,121902109695421;0,0659227118977676;0,0534139666960103;0,0821675113169734;0,20202668804128
0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01/06/17;win;trans2;site2;Other;1223,23754882812;7662445,61503076;341556,442016757;CC;16,567834854126;2000,634765625;0;0;0,346642468239564;0;0;0;0,313242270831343;0,0291973127009902;0,310917948228102;0;0,013693106046403;0,295645160719781;0;0,00765130157023244;0,0430567002833422;0,0950947480871746;0,0343194303441494;0,510539552948917;0;0,00396643283288533;0,441512613380443;0;0,00320096533956103;0,0160650718245945;0,0875494585912209;0,0225954663770175;0,425109991654278;0;0,00231314367315597;0,623364757935852;0,0193197667632941;0,00186002100841446;0,00533845041554728;0,0714035236888621;0,0101949958991871;0,266205340615687;0;0,0163895483778737;0,722291210939923;0,0126282705254993;0,00805816692846033;0,0201644500354145;0,147656794121487;0,0147148910479564;0,058096668023386;0,121902109695421;0,0659227118977676;0,0534139666960103;0,0821675113169734;0,20202668804128
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01/06/17;win;trans2;site2;Other;1223,23754882812;7662445,61503076;341556,442016757;CC;16,567834854126;2000,634765625;0;0;0,346642468239564;0;0;0;0,313242270831343;0,0291973127009902;0,310917948228102;0;0,013693106046403;0,295645160719781;0;0,00765130157023244;0,0430567002833422;0,0950947480871746;0,0343194303441494;0,510539552948917;0;0,00396643283288533;0,441512613380443;0;0,00320096533956103;0,0160650718245945;0,0875494585912209;0,0225954663770175;0,425109991654278;0;0,00231314367315597;0,623364757935852;0,0193197667632941;0,00186002100841446;0,00533845041554728;0,0714035236888621;0,0101949958991871;0,266205340615687;0;0,0163895483778737;0,722291210939923;0,0126282705254993;0,00805816692846033;0,0201644500354145;0,147656794121487;0,0147148910479564;0,058096668023386;0,121902109695421;0,0659227118977676;0,0534139666960103;0,0821675113169734;0,20202668804128
3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01/06/17;win;trans2;site3;DesInt;1023,81530761719;7660035,33475366;340936,499158224;CC;18,2043228149414;1344,42163085938;0;0,100480753924035;0,393867999617944;0;0,120156643000414;0;0,132191410105384;0,149256582508198;0,104046610844026;0;0,0354304108668353;0,560483913758644;0;0,0360282283025876;4,95233378729726E-05;0,264688091405932;0,0565874882824245;0,046732344045703;0;0,0265568887255711;0,637499356492502;0;0,00904017084458362;0,00930289942288472;0,232631954540855;0,0307711971369686;0,0541975328366343;0;0,0673932463628355;0,518676107217454;0;0,0163613103950499;0,01552400068936;0,303490729153628;0,028874319652361;0,0496802865293111;0;0,0229735627185224;0,622275123623969;0,000971538062336185;0,00977403363526512;0,034224396642259;0,223699708510833;0,0200851013233382;0,0659965354834767;0,142071488045395;0,0739094729769728;0,0555883030437561;0,0914092126973327;0,276827622915636
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01/06/17;win;trans2;site3;LanCam;1023,81530761719;7660035,33475366;340936,499158224;CC;18,2043228149414;1344,42163085938;0;0,100480753924035;0,393867999617944;0;0,120156643000414;0;0,132191410105384;0,149256582508198;0,104046610844026;0;0,0354304108668353;0,560483913758644;0;0,0360282283025876;4,95233378729726E-05;0,264688091405932;0,0565874882824245;0,046732344045703;0;0,0265568887255711;0,637499356492502;0;0,00904017084458362;0,00930289942288472;0,232631954540855;0,0307711971369686;0,0541975328366343;0;0,0673932463628355;0,518676107217454;0;0,0163613103950499;0,01552400068936;0,303490729153628;0,028874319652361;0,0496802865293111;0;0,0229735627185224;0,622275123623969;0,000971538062336185;0,00977403363526512;0,034224396642259;0,223699708510833;0,0200851013233382;0,0659965354834767;0,142071488045395;0,0739094729769728;0,0555883030437561;0,0914092126973327;0,276827622915636
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01/06/17;win;trans2;site3;SolMau;1023,81530761719;7660035,33475366;340936,499158224;CC;18,2043228149414;1344,42163085938;0;0,100480753924035;0,393867999617944;0;0,120156643000414;0;0,132191410105384;0,149256582508198;0,104046610844026;0;0,0354304108668353;0,560483913758644;0;0,0360282283025876;4,95233378729726E-05;0,264688091405932;0,0565874882824245;0,046732344045703;0;0,0265568887255711;0,637499356492502;0;0,00904017084458362;0,00930289942288472;0,232631954540855;0,0307711971369686;0,0541975328366343;0;0,0673932463628355;0,518676107217454;0;0,0163613103950499;0,01552400068936;0,303490729153628;0,028874319652361;0,0496802865293111;0;0,0229735627185224;0,622275123623969;0,000971538062336185;0,00977403363526512;0,034224396642259;0,223699708510833;0,0200851013233382;0,0659965354834767;0,142071488045395;0,0739094729769728;0,0555883030437561;0,0914092126973327;0,276827622915636
2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01/06/17;win;trans2;site3;Ipo;1023,81530761719;7660035,33475366;340936,499158224;CC;18,2043228149414;1344,42163085938;0;0,100480753924035;0,393867999617944;0;0,120156643000414;0;0,132191410105384;0,149256582508198;0,104046610844026;0;0,0354304108668353;0,560483913758644;0;0,0360282283025876;4,95233378729726E-05;0,264688091405932;0,0565874882824245;0,046732344045703;0;0,0265568887255711;0,637499356492502;0;0,00904017084458362;0,00930289942288472;0,232631954540855;0,0307711971369686;0,0541975328366343;0;0,0673932463628355;0,518676107217454;0;0,0163613103950499;0,01552400068936;0,303490729153628;0,028874319652361;0,0496802865293111;0;0,0229735627185224;0,622275123623969;0,000971538062336185;0,00977403363526512;0,034224396642259;0,223699708510833;0,0200851013233382;0,0659965354834767;0,142071488045395;0,0739094729769728;0,0555883030437561;0,0914092126973327;0,276827622915636
1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;01/06/17;win;trans2;site4;Other;842,204711914062;7657644,33531867;339691,915680323;CB;17,9517974853516;1323,85266113281;0;0;0,759034610118763;0;0;0;0,235966504282485;0;0,00499888559875187;0;0;0,909469571836893;0;0;0;0,0836110193470549;0;0,00691940881605217;0;0,00297080370609782;0,825904977375566;0;0,0143476621417798;0;0,115166451195863;0,0113346620699562;0,0302754435107376;0;0,000887938844117761;0,792575714966533;0;0,00503058008784396;0,0354123642733553;0,135382095460537;0,00769546998235393;0,0230158363852597;8,40373122911251E-05;0,0150374437888539;0,586853871030692;0,0116139910001549;0,00752195939744145;0,025025347237697;0,318480025398556;0,0145161369204775;0,0208671879138364;0,0594685736019501;0,0310522808903626;0,0758367974028489;0,104175684361508;0,243939631728635
